id,stratum,areastratum,transect,grid,length,DATE,YEAR,observer,Point,PointStartTime,StartTime,EndTime,TEMP_ST,TEMP_END,SKY_ST,SKY_END,WIND_ST,WIND_END,PtVisitZone,PtVisitEasting,PtVisitNorthing,Species,BirdCode,perpDistance,How,CL_Count,CL_ID,
7141,MT,,MT2-1,MT2,800,17-Feb-20,2020,MDERB,104,758,741,819,6,11,3,1,0,0,13,681600,3349750,Black-throated Sparrow,BTSP,20,C,2,NA,
7142,MT,,MT2-1,MT2,800,17-Feb-20,2020,MDERB,104,758,741,819,6,11,3,1,0,0,13,681600,3349750,Black-throated Sparrow,BTSP,20,C,3,NA,
7143,MT,,MT2-1,MT2,800,17-Feb-20,2020,MDERB,104,758,741,819,6,11,3,1,0,0,13,681600,3349750,Brewer's Sparrow,BRSP,20,V,2,NA,
7144,MT,,MT2-1,MT2,800,17-Feb-20,2020,MDERB,104,758,741,819,6,11,3,1,0,0,13,681600,3349750,Cactus Wren,CACW,17,V,1,NA,
7145,MT,,MT2-1,MT2,800,17-Feb-20,2020,MDERB,104,758,741,819,6,11,3,1,0,0,13,681600,3349750,Black-throated Sparrow,BTSP,11,V,2,A,
7146,MT,,MT2-1,MT2,800,17-Feb-20,2020,MDERB,106,747,741,819,6,11,3,1,0,0,13,681400,3349750,Cactus Wren,CACW,60,C,1,NA,
7147,MT,,MT2-1,MT2,800,17-Feb-20,2020,MDERB,106,747,741,819,6,11,3,1,0,0,13,681400,3349750,Black-tailed Gnatcatcher,BTGN,35,C,1,NA,
7148,MT,,MT2-1,MT2,800,17-Feb-20,2020,MDERB,106,747,741,819,6,11,3,1,0,0,13,681400,3349750,Black-tailed Gnatcatcher,BTGN,27,C,1,NA,
7149,MT,,MT2-1,MT2,800,17-Feb-20,2020,MDERB,106,747,741,819,6,11,3,1,0,0,13,681400,3349750,Black-tailed Gnatcatcher,BTGN,45,C,2,NA,
7150,MT,,MT2-1,MT2,800,17-Feb-20,2020,MDERB,106,747,741,819,6,11,3,1,0,0,13,681400,3349750,Black-tailed Gnatcatcher,BTGN,5,V,1,NA,
7151,MT,,MT2-1,MT2,800,17-Feb-20,2020,MDERB,106,747,741,819,6,11,3,1,0,0,13,681400,3349750,Eastern Meadowlark,EAME,57,S,1,NA,
7152,MT,,MT2-1,MT2,800,17-Feb-20,2020,MDERB,108,741,741,819,6,11,3,1,0,0,13,681200,3349750,Eastern Meadowlark,EAME,95,S,1,NA,
7153,MT,,MT2-1,MT2,800,17-Feb-20,2020,MDERB,108,741,741,819,6,11,3,1,0,0,13,681200,3349750,Eastern Meadowlark,EAME,71,S,1,NA,
7154,MT,,MT2-1,MT2,800,17-Feb-20,2020,MDERB,108,741,741,819,6,11,3,1,0,0,13,681200,3349750,Loggerhead Shrike,LOSH,125,C,1,NA,
7155,MT,,MT2-1,MT2,800,18-Feb-20,2020,MDERB,102,817,759,822,17,17,3,3,2,2,13,681800,3349750,Black-tailed Gnatcatcher,BTGN,52,C,1,NA,
7156,MT,,MT2-1,MT2,800,18-Feb-20,2020,MDERB,102,817,759,822,17,17,3,3,2,2,13,681800,3349750,Cactus Wren,CACW,170,C,1,NA,
7157,MT,,MT2-1,MT2,800,18-Feb-20,2020,MDERB,102,817,759,822,17,17,3,3,2,2,13,681800,3349750,Unknown Bird,UNBI,110,C,1,NA,
7158,MT,,MT2-1,MT2,800,18-Feb-20,2020,MDERB,104,811,759,822,17,17,3,3,2,2,13,681600,3349750,Unknown Sparrow,UNSP,3,W,1,NA,
7159,MT,,MT2-1,MT2,800,18-Feb-20,2020,MDERB,104,811,759,822,17,17,3,3,2,2,13,681600,3349750,Crissal Thrasher,CRTH,27,C,1,NA,
7160,MT,,MT2-1,MT2,800,18-Feb-20,2020,MDERB,104,811,759,822,17,17,3,3,2,2,13,681600,3349750,Crissal Thrasher,CRTH,5,C,1,NA,
7161,MT,,MT2-1,MT2,800,18-Feb-20,2020,MDERB,106,805,759,822,17,17,3,3,2,2,13,681400,3349750,Black-tailed Gnatcatcher,BTGN,79,C,1,NA,
7162,MT,,MT2-1,MT2,800,18-Feb-20,2020,MDERB,106,805,759,822,17,17,3,3,2,2,13,681400,3349750,Black-throated Sparrow,BTSP,37,C,2,NA,
7163,MT,,MT2-1,MT2,800,18-Feb-20,2020,MDERB,106,805,759,822,17,17,3,3,2,2,13,681400,3349750,Eastern Meadowlark,EAME,81,C,1,NA,
7164,MT,,MT2-1,MT2,800,18-Feb-20,2020,MDERB,108,759,759,822,17,17,3,3,2,2,13,681200,3349750,Eastern Meadowlark,EAME,153,S,1,NA,
7165,MT,,MT2-1,MT2,800,18-Feb-20,2020,MDERB,108,759,759,822,17,17,3,3,2,2,13,681200,3349750,Sagebrush Sparrow,SABS,13,C,1,NA,
7166,MT,,MT2-1,MT2,800,18-Feb-20,2020,MDERB,108,759,759,822,17,17,3,3,2,2,13,681200,3349750,Sagebrush Sparrow,SABS,20,C,1,NA,
7167,MT,,MT2-2,MT2,800,17-Feb-20,2020,MDERB,206,845,830,857,11,15,1,1,0,0,13,681400,3349500,Black-throated Sparrow,BTSP,39,V,2,NA,
7168,MT,,MT2-2,MT2,800,17-Feb-20,2020,MDERB,208,851,830,857,11,15,1,1,0,0,13,681200,3349500,Sagebrush Sparrow,SABS,12,C,1,NA,
7169,MT,,MT2-2,MT2,800,17-Feb-20,2020,MDERB,204,839,830,857,11,15,1,1,0,0,13,681600,3349500,Eastern Meadowlark,EAME,90,S,1,NA,
7170,MT,,MT2-2,MT2,800,17-Feb-20,2020,MDERB,204,839,830,857,11,15,1,1,0,0,13,681600,3349500,Cactus Wren,CACW,70,C,1,NA,
7171,MT,,MT2-2,MT2,800,17-Feb-20,2020,MDERB,204,839,830,857,11,15,1,1,0,0,13,681600,3349500,Eastern Meadowlark,EAME,78,S,1,NA,
7172,MT,,MT2-2,MT2,800,17-Feb-20,2020,MDERB,202,830,830,857,11,15,1,1,0,0,13,681800,3349500,White-crowned Sparrow,WCSP,27,V,5,B,
7173,MT,,MT2-2,MT2,800,17-Feb-20,2020,MDERB,202,830,830,857,11,15,1,1,0,0,13,681800,3349500,Sagebrush Sparrow,SABS,31,V,2,A,
7174,MT,,MT2-2,MT2,800,17-Feb-20,2020,MDERB,202,830,830,857,11,15,1,1,0,0,13,681800,3349500,Brewer's Sparrow,BRSP,31,V,2,A,
7175,MT,,MT2-2,MT2,800,17-Feb-20,2020,MDERB,202,830,830,857,11,15,1,1,0,0,13,681800,3349500,Sagebrush Sparrow,SABS,31,V,1,A,
7176,MT,,MT2-2,MT2,800,17-Feb-20,2020,MDERB,202,830,830,857,11,15,1,1,0,0,13,681800,3349500,Sagebrush Sparrow,SABS,25,C,1,NA,
7177,MT,,MT2-2,MT2,800,17-Feb-20,2020,MDERB,202,830,830,857,11,15,1,1,0,0,13,681800,3349500,Sagebrush Sparrow,SABS,27,V,2,B,
7178,MT,,MT2-2,MT2,800,17-Feb-20,2020,MDERB,202,830,830,857,11,15,1,1,0,0,13,681800,3349500,Black-throated Sparrow,BTSP,27,V,3,B,
7179,MT,,MT2-2,MT2,800,17-Feb-20,2020,MDERB,202,830,830,857,11,15,1,1,0,0,13,681800,3349500,Chipping Sparrow,CHSP,27,V,6,B,
7180,MT,,MT2-2,MT2,800,18-Feb-20,2020,MDERB,206,848,829,900,17,17,3,3,2,2,13,681400,3349500,NoBird,NOBI,NA,NA,NA,NA,
7181,MT,,MT2-2,MT2,800,18-Feb-20,2020,MDERB,208,854,829,900,17,17,3,3,2,2,13,681200,3349500,Eastern Meadowlark,EAME,42,C,1,NA,
7182,MT,,MT2-2,MT2,800,18-Feb-20,2020,MDERB,208,854,829,900,17,17,3,3,2,2,13,681200,3349500,Cactus Wren,CACW,115,C,1,NA,
7183,MT,,MT2-2,MT2,800,18-Feb-20,2020,MDERB,204,836,829,900,17,17,3,3,2,2,13,681600,3349500,Brewer's Sparrow,BRSP,60,C,1,A,
7184,MT,,MT2-2,MT2,800,18-Feb-20,2020,MDERB,204,836,829,900,17,17,3,3,2,2,13,681600,3349500,Brewer's Sparrow,BRSP,57,C,3,A,
7185,MT,,MT2-2,MT2,800,18-Feb-20,2020,MDERB,204,836,829,900,17,17,3,3,2,2,13,681600,3349500,Black-tailed Gnatcatcher,BTGN,68,C,2,NA,
7186,MT,,MT2-2,MT2,800,18-Feb-20,2020,MDERB,204,836,829,900,17,17,3,3,2,2,13,681600,3349500,Black-tailed Gnatcatcher,BTGN,71,C,1,NA,
7187,MT,,MT2-2,MT2,800,18-Feb-20,2020,MDERB,204,836,829,900,17,17,3,3,2,2,13,681600,3349500,Sagebrush Sparrow,SABS,30,C,1,NA,
7188,MT,,MT2-2,MT2,800,18-Feb-20,2020,MDERB,204,836,829,900,17,17,3,3,2,2,13,681600,3349500,Sagebrush Sparrow,SABS,25,C,1,NA,
7189,MT,,MT2-2,MT2,800,18-Feb-20,2020,MDERB,204,836,829,900,17,17,3,3,2,2,13,681600,3349500,Unknown Bird,UNBI,32,C,1,NA,
7190,MT,,MT2-2,MT2,800,18-Feb-20,2020,MDERB,204,836,829,900,17,17,3,3,2,2,13,681600,3349500,Black-throated Sparrow,BTSP,20,V,2,B,
7191,MT,,MT2-2,MT2,800,18-Feb-20,2020,MDERB,204,836,829,900,17,17,3,3,2,2,13,681600,3349500,Brewer's Sparrow,BRSP,20,V,4,B,
7192,MT,,MT2-2,MT2,800,18-Feb-20,2020,MDERB,204,836,829,900,17,17,3,3,2,2,13,681600,3349500,Brewer's Sparrow,BRSP,10,V,1,NA,
7193,MT,,MT2-2,MT2,800,18-Feb-20,2020,MDERB,204,836,829,900,17,17,3,3,2,2,13,681600,3349500,Savannah Sparrow,SAVS,5,W,1,NA,
7194,MT,,MT2-2,MT2,800,18-Feb-20,2020,MDERB,202,829,829,900,17,17,3,3,2,2,13,681800,3349500,Black-throated Sparrow,BTSP,0,V,1,NA,
7195,MT,,MT2-2,MT2,800,18-Feb-20,2020,MDERB,202,829,829,900,17,17,3,3,2,2,13,681800,3349500,Black-throated Sparrow,BTSP,55,C,1,NA,
7196,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,302,925,905,933,15,18,1,1,0,1,13,681800,3349250,Savannah Sparrow,SAVS,27,V,1,NA,
7197,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,302,925,905,933,15,18,1,1,0,1,13,681800,3349250,Black-tailed Gnatcatcher,BTGN,69,C,1,NA,
7198,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,302,925,905,933,15,18,1,1,0,1,13,681800,3349250,Cassin's Sparrow,CASP,26,V,1,NA,
7199,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,302,925,905,933,15,18,1,1,0,1,13,681800,3349250,Brewer's Sparrow,BRSP,31,C,1,NA,
7200,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,302,925,905,933,15,18,1,1,0,1,13,681800,3349250,Black-throated Sparrow,BTSP,37,C,1,NA,
7201,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,308,905,905,933,15,18,1,1,0,1,13,681200,3349250,House Finch,HOFI,17,F,1,NA,
7202,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,308,905,905,933,15,18,1,1,0,1,13,681200,3349250,Black-throated Sparrow,BTSP,42,V,3,NA,
7203,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,308,905,905,933,15,18,1,1,0,1,13,681200,3349250,Black-throated Sparrow,BTSP,50,C,1,NA,
7204,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,308,905,905,933,15,18,1,1,0,1,13,681200,3349250,Black-throated Sparrow,BTSP,34,V,1,NA,
7205,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,308,905,905,933,15,18,1,1,0,1,13,681200,3349250,Sagebrush Sparrow,SABS,34,C,1,NA,
7206,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,308,905,905,933,15,18,1,1,0,1,13,681200,3349250,Brewer's Sparrow,BRSP,4,W,1,NA,
7207,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,308,905,905,933,15,18,1,1,0,1,13,681200,3349250,Common Raven,CORA,265,C,1,NA,
7208,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,304,919,905,933,15,18,1,1,0,1,13,681600,3349250,Black-tailed Gnatcatcher,BTGN,14,C,1,NA,
7209,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,304,919,905,933,15,18,1,1,0,1,13,681600,3349250,Brewer's Sparrow,BRSP,7,V,1,NA,
7210,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,304,919,905,933,15,18,1,1,0,1,13,681600,3349250,Black-tailed Gnatcatcher,BTGN,61,C,2,NA,
7211,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,304,919,905,933,15,18,1,1,0,1,13,681600,3349250,Black-throated Sparrow,BTSP,18,V,2,NA,
7212,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,304,919,905,933,15,18,1,1,0,1,13,681600,3349250,House Finch,HOFI,49,F,2,NA,
7213,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,306,913,905,933,15,18,1,1,0,1,13,681400,3349250,Cactus Wren,CACW,70,C,1,NA,
7214,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,306,913,905,933,15,18,1,1,0,1,13,681400,3349250,Cactus Wren,CACW,15,V,1,NA,
7215,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,306,913,905,933,15,18,1,1,0,1,13,681400,3349250,Black-tailed Gnatcatcher,BTGN,30,C,1,NA,
7216,MT,,MT2-3,MT2,800,17-Feb-20,2020,MDERB,306,913,905,933,15,18,1,1,0,1,13,681400,3349250,Unknown Sparrow,UNSP,6,W,1,NA,
7217,MT,,MT2-3,MT2,800,18-Feb-20,2020,MDERB,302,922,904,928,17,18,3,3,2,2,13,681800,3349250,Northern Harrier,NOHA,77,V,1,NA,
7218,MT,,MT2-3,MT2,800,18-Feb-20,2020,MDERB,308,904,904,928,17,18,3,3,2,2,13,681200,3349250,Sagebrush Sparrow,SABS,29,C,1,NA,
7219,MT,,MT2-3,MT2,800,18-Feb-20,2020,MDERB,308,904,904,928,17,18,3,3,2,2,13,681200,3349250,Black-throated Sparrow,BTSP,20,V,1,A,
7220,MT,,MT2-3,MT2,800,18-Feb-20,2020,MDERB,308,904,904,928,17,18,3,3,2,2,13,681200,3349250,Black-tailed Gnatcatcher,BTGN,48,C,1,A,
7221,MT,,MT2-3,MT2,800,18-Feb-20,2020,MDERB,308,904,904,928,17,18,3,3,2,2,13,681200,3349250,Black-tailed Gnatcatcher,BTGN,48,C,1,A,
7222,MT,,MT2-3,MT2,800,18-Feb-20,2020,MDERB,308,904,904,928,17,18,3,3,2,2,13,681200,3349250,Sagebrush Sparrow,SABS,30,C,1,A,
7223,MT,,MT2-3,MT2,800,18-Feb-20,2020,MDERB,304,916,904,928,17,18,3,3,2,2,13,681600,3349250,Northern Harrier,NOHA,112,V,1,NA,
7224,MT,,MT2-3,MT2,800,18-Feb-20,2020,MDERB,304,916,904,928,17,18,3,3,2,2,13,681600,3349250,Brewer's Sparrow,BRSP,23,C,1,NA,
7225,MT,,MT2-3,MT2,800,18-Feb-20,2020,MDERB,304,916,904,928,17,18,3,3,2,2,13,681600,3349250,Vesper Sparrow,VESP,2,W,1,NA,
7226,MT,,MT2-3,MT2,800,18-Feb-20,2020,MDERB,306,910,904,928,17,18,3,3,2,2,13,681400,3349250,NoBird,NOBI,NA,NA,NA,NA,
7227,MT,,MT3-1,MT3,800,20-Feb-20,2020,MDERB,102,918,900,924,6,6,3,3,3,3,13,676800,3346750,Eastern Meadowlark,EAME,115,S,1,NA,
7228,MT,,MT3-1,MT3,800,20-Feb-20,2020,MDERB,102,918,900,924,6,6,3,3,3,3,13,676800,3346750,Eastern Meadowlark,EAME,107,S,1,NA,
7229,MT,,MT3-1,MT3,800,20-Feb-20,2020,MDERB,102,918,900,924,6,6,3,3,3,3,13,676800,3346750,Grasshopper Sparrow,GRSP,12,V,1,NA,
7230,MT,,MT3-1,MT3,800,20-Feb-20,2020,MDERB,104,912,900,924,6,6,3,3,3,3,13,676600,3346750,Eastern Meadowlark,EAME,83,S,1,NA,
7231,MT,,MT3-1,MT3,800,20-Feb-20,2020,MDERB,104,912,900,924,6,6,3,3,3,3,13,676600,3346750,Eastern Meadowlark,EAME,55,S,1,NA,
7232,MT,,MT3-1,MT3,800,20-Feb-20,2020,MDERB,104,912,900,924,6,6,3,3,3,3,13,676600,3346750,Baird's Sparrow,BAIS,1,W,1,NA,
7233,MT,,MT3-1,MT3,800,20-Feb-20,2020,MDERB,108,900,900,924,6,6,3,3,3,3,13,676200,3346750,Eastern Meadowlark,EAME,70,S,1,NA,
7234,MT,,MT3-1,MT3,800,20-Feb-20,2020,MDERB,108,900,900,924,6,6,3,3,3,3,13,676200,3346750,Eastern Meadowlark,EAME,57,S,1,NA,
7235,MT,,MT3-1,MT3,800,20-Feb-20,2020,MDERB,108,900,900,924,6,6,3,3,3,3,13,676200,3346750,Eastern Meadowlark,EAME,110,S,1,NA,
7236,MT,,MT3-1,MT3,800,20-Feb-20,2020,MDERB,108,900,900,924,6,6,3,3,3,3,13,676200,3346750,Eastern Meadowlark,EAME,115,S,1,NA,
7237,MT,,MT3-1,MT3,800,20-Feb-20,2020,MDERB,108,900,900,924,6,6,3,3,3,3,13,676200,3346750,Eastern Meadowlark,EAME,91,C,1,NA,
7238,MT,,MT3-1,MT3,800,20-Feb-20,2020,MDERB,108,900,900,924,6,6,3,3,3,3,13,676200,3346750,Eastern Meadowlark,EAME,87,S,1,NA,
7239,MT,,MT3-1,MT3,800,20-Feb-20,2020,MDERB,108,900,900,924,6,6,3,3,3,3,13,676200,3346750,Eastern Meadowlark,EAME,79,S,1,NA,
7240,MT,,MT3-1,MT3,800,20-Feb-20,2020,MDERB,106,906,900,924,6,6,3,3,3,3,13,676400,3346750,Eastern Meadowlark,EAME,102,S,1,NA,
7241,MT,,MT3-1,MT3,800,20-Feb-20,2020,MDERB,106,906,900,924,6,6,3,3,3,3,13,676400,3346750,Savannah Sparrow,SAVS,27,C,1,NA,
7242,MT,,MT3-1,MT3,800,20-Feb-20,2020,MDERB,106,906,900,924,6,6,3,3,3,3,13,676400,3346750,Savannah Sparrow,SAVS,30,C,1,NA,
7243,MT,,MT3-1,MT3,800,21-Feb-20,2020,MDERB,102,857,857,921,2,3,3,3,2,2,13,676800,3346750,Northern Harrier,NOHA,200,V,1,NA,
7244,MT,,MT3-1,MT3,800,21-Feb-20,2020,MDERB,104,903,857,921,2,3,3,3,2,2,13,676600,3346750,Unknown Ammodramus,AMSP,5,W,1,NA,
7245,MT,,MT3-1,MT3,800,21-Feb-20,2020,MDERB,106,909,857,921,2,3,3,3,2,2,13,676400,3346750,Eastern Meadowlark,EAME,81,C,1,NA,
7246,MT,,MT3-1,MT3,800,21-Feb-20,2020,MDERB,108,915,857,921,2,3,3,3,2,2,13,676200,3346750,Eastern Meadowlark,EAME,68,C,1,NA,
7247,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,202,829,829,853,5,6,3,3,3,3,13,676800,3346500,Baird's Sparrow,BAIS,10,V,1,NA,
7248,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,202,829,829,853,5,6,3,3,3,3,13,676800,3346500,Eastern Meadowlark,EAME,50,S,1,NA,
7249,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,202,829,829,853,5,6,3,3,3,3,13,676800,3346500,Eastern Meadowlark,EAME,57,S,1,NA,
7250,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,202,829,829,853,5,6,3,3,3,3,13,676800,3346500,Eastern Meadowlark,EAME,61,S,1,NA,
7251,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,202,829,829,853,5,6,3,3,3,3,13,676800,3346500,Eastern Meadowlark,EAME,55,S,1,NA,
7252,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,202,829,829,853,5,6,3,3,3,3,13,676800,3346500,Eastern Meadowlark,EAME,60,S,1,NA,
7253,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,204,835,829,853,5,6,3,3,3,3,13,676600,3346500,Eastern Meadowlark,EAME,73,S,1,NA,
7254,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,204,835,829,853,5,6,3,3,3,3,13,676600,3346500,Eastern Meadowlark,EAME,77,S,1,NA,
7255,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,204,835,829,853,5,6,3,3,3,3,13,676600,3346500,Eastern Meadowlark,EAME,66,S,1,NA,
7256,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,204,835,829,853,5,6,3,3,3,3,13,676600,3346500,Eastern Meadowlark,EAME,47,C,1,NA,
7257,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,204,835,829,853,5,6,3,3,3,3,13,676600,3346500,Eastern Meadowlark,EAME,90,S,1,NA,
7258,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,206,841,829,853,5,6,3,3,3,3,13,676400,3346500,Eastern Meadowlark,EAME,50,S,1,NA,
7259,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,206,841,829,853,5,6,3,3,3,3,13,676400,3346500,Eastern Meadowlark,EAME,40,S,1,NA,
7260,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,206,841,829,853,5,6,3,3,3,3,13,676400,3346500,Eastern Meadowlark,EAME,83,S,1,NA,
7261,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,206,841,829,853,5,6,3,3,3,3,13,676400,3346500,Eastern Meadowlark,EAME,110,S,1,NA,
7262,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,206,841,829,853,5,6,3,3,3,3,13,676400,3346500,Eastern Meadowlark,EAME,95,S,1,NA,
7263,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,208,847,829,853,5,6,3,3,3,3,13,676200,3346500,Eastern Meadowlark,EAME,41,S,1,NA,
7264,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,208,847,829,853,5,6,3,3,3,3,13,676200,3346500,Eastern Meadowlark,EAME,63,S,1,NA,
7265,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,208,847,829,853,5,6,3,3,3,3,13,676200,3346500,Eastern Meadowlark,EAME,77,S,1,NA,
7266,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,208,847,829,853,5,6,3,3,3,3,13,676200,3346500,Eastern Meadowlark,EAME,81,C,1,NA,
7267,MT,,MT3-2,MT3,800,20-Feb-20,2020,MDERB,208,847,829,853,5,6,3,3,3,3,13,676200,3346500,Northern Harrier,NOHA,232,V,1,NA,
7268,MT,,MT3-2,MT3,800,21-Feb-20,2020,MDERB,202,845,827,851,1,1,3,3,2,2,13,676800,3346500,Eastern Meadowlark,EAME,66,C,1,NA,
7269,MT,,MT3-2,MT3,800,21-Feb-20,2020,MDERB,204,839,827,851,1,1,3,3,2,2,13,676600,3346500,Northern Harrier,NOHA,113,V,1,NA,
7270,MT,,MT3-2,MT3,800,21-Feb-20,2020,MDERB,206,833,827,851,1,1,3,3,2,2,13,676400,3346500,Eastern Meadowlark,EAME,51,S,1,NA,
7271,MT,,MT3-2,MT3,800,21-Feb-20,2020,MDERB,208,827,827,851,1,1,3,3,2,2,13,676200,3346500,Eastern Meadowlark,EAME,30,W,1,NA,
7272,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,302,817,759,823,5,5,3,3,3,3,13,676800,3346250,Sprague's Pipit,SPPI,3,V,1,NA,
7273,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,302,817,759,823,5,5,3,3,3,3,13,676800,3346250,Northern Harrier,NOHA,190,V,1,NA,
7274,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,302,817,759,823,5,5,3,3,3,3,13,676800,3346250,Eastern Meadowlark,EAME,57,S,1,NA,
7275,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,302,817,759,823,5,5,3,3,3,3,13,676800,3346250,Eastern Meadowlark,EAME,63,C,1,NA,
7276,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,302,817,759,823,5,5,3,3,3,3,13,676800,3346250,Eastern Meadowlark,EAME,70,S,1,NA,
7277,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,302,817,759,823,5,5,3,3,3,3,13,676800,3346250,Eastern Meadowlark,EAME,67,S,1,NA,
7278,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,304,811,759,823,5,5,3,3,3,3,13,676600,3346250,Eastern Meadowlark,EAME,37,V,2,NA,
7279,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,304,811,759,823,5,5,3,3,3,3,13,676600,3346250,Brewer's Sparrow,BRSP,39,C,2,NA,
7280,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,304,811,759,823,5,5,3,3,3,3,13,676600,3346250,Eastern Meadowlark,EAME,75,S,1,NA,
7281,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,304,811,759,823,5,5,3,3,3,3,13,676600,3346250,Cassin's Sparrow,CASP,10,V,1,NA,
7282,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,304,811,759,823,5,5,3,3,3,3,13,676600,3346250,Eastern Meadowlark,EAME,69,S,1,NA,
7283,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,306,805,759,823,5,5,3,3,3,3,13,676400,3346250,Common Raven,CORA,185,V,1,NA,
7284,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,306,805,759,823,5,5,3,3,3,3,13,676400,3346250,Golden Eagle,GOEA,276,V,1,NA,
7285,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,306,805,759,823,5,5,3,3,3,3,13,676400,3346250,Eastern Meadowlark,EAME,50,S,1,NA,
7286,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,306,805,759,823,5,5,3,3,3,3,13,676400,3346250,Eastern Meadowlark,EAME,62,V,1,NA,
7287,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,306,805,759,823,5,5,3,3,3,3,13,676400,3346250,Eastern Meadowlark,EAME,54,C,1,NA,
7288,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,306,805,759,823,5,5,3,3,3,3,13,676400,3346250,Eastern Meadowlark,EAME,65,V,1,NA,
7289,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,308,759,759,823,5,5,3,3,3,3,13,676200,3346250,Eastern Meadowlark,EAME,21,V,1,NA,
7290,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,308,759,759,823,5,5,3,3,3,3,13,676200,3346250,Eastern Meadowlark,EAME,20,V,1,NA,
7291,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,308,759,759,823,5,5,3,3,3,3,13,676200,3346250,Eastern Meadowlark,EAME,52,C,1,NA,
7292,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,308,759,759,823,5,5,3,3,3,3,13,676200,3346250,Eastern Meadowlark,EAME,61,C,1,NA,
7293,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,308,759,759,823,5,5,3,3,3,3,13,676200,3346250,Eastern Meadowlark,EAME,68,S,1,NA,
7294,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,308,759,759,823,5,5,3,3,3,3,13,676200,3346250,Savannah Sparrow,SAVS,19,C,1,NA,
7295,MT,,MT3-3,MT3,800,20-Feb-20,2020,MDERB,308,759,759,823,5,5,3,3,3,3,13,676200,3346250,Savannah Sparrow,SAVS,24,C,1,NA,
